"cow","variable","slope"
"8154","median_pct_feed_remaining",10.1468480964079
"9010","median_pct_feed_remaining",9.87450661419282
"9012","median_pct_feed_remaining",12.5124649522057
"2007","median_non_nutritive_per_meal",0.35635137421323
"2051","median_non_nutritive_per_meal",0.378458978317785
"2063","median_non_nutritive_per_meal",0.368185247334226
"3067","median_non_nutritive_per_meal",0.396042086665653
"3117","median_non_nutritive_per_meal",0.382722119141433
"3131","median_non_nutritive_per_meal",0.364818308079168
"3150","median_non_nutritive_per_meal",0.363667303870795
"4001","median_non_nutritive_per_meal",0.397171438687668
"4008","median_non_nutritive_per_meal",0.398108287147339
"4026","median_non_nutritive_per_meal",0.371593276289066
"4044","median_non_nutritive_per_meal",0.35383033189677
"4057","median_non_nutritive_per_meal",0.384191175041511
"4072","median_non_nutritive_per_meal",0.380867222820623
"4080","median_non_nutritive_per_meal",0.356454502573721
"5005","median_non_nutritive_per_meal",0.391539165802678
"5041","median_non_nutritive_per_meal",0.39038814811491
"5042","median_non_nutritive_per_meal",0.3716823614206
"5061","median_non_nutritive_per_meal",0.37288117936083
"5064","median_non_nutritive_per_meal",0.383531552709693
"5096","median_non_nutritive_per_meal",0.373307971236368
"5100","median_non_nutritive_per_meal",0.337752328714224
"5118","median_non_nutritive_per_meal",0.378276212625162
"5120","median_non_nutritive_per_meal",0.402169926498393
"5123","median_non_nutritive_per_meal",0.424588034360195
"5124","median_non_nutritive_per_meal",0.375864232946695
"5133","median_non_nutritive_per_meal",0.364408142553958
"5135","median_non_nutritive_per_meal",0.374398646093453
"5137","median_non_nutritive_per_meal",0.362486195010043
"5139","median_non_nutritive_per_meal",0.371187034965705
"5140","median_non_nutritive_per_meal",0.351765057291974
"5145","median_non_nutritive_per_meal",0.369838103713488
"6004","median_non_nutritive_per_meal",0.390914757141121
"6005","median_non_nutritive_per_meal",0.357434744750102
"6011","median_non_nutritive_per_meal",0.363248284809413
"6022","median_non_nutritive_per_meal",0.371120132148848
"6025","median_non_nutritive_per_meal",0.367336674579335
"6027","median_non_nutritive_per_meal",0.37907832973319
"6028","median_non_nutritive_per_meal",0.389216996324913
"6029","median_non_nutritive_per_meal",0.384377670526235
"6033","median_non_nutritive_per_meal",0.37633871384895
"6041","median_non_nutritive_per_meal",0.387707968932994
"6043","median_non_nutritive_per_meal",0.36265861416802
"6050","median_non_nutritive_per_meal",0.373712710319008
"6055","median_non_nutritive_per_meal",0.342044612540055
"6062","median_non_nutritive_per_meal",0.375420920972273
"6067","median_non_nutritive_per_meal",0.375486501566783
"6068","median_non_nutritive_per_meal",0.372299781517855
"6069","median_non_nutritive_per_meal",0.403826424626676
"6079","median_non_nutritive_per_meal",0.380555564142829
"6084","median_non_nutritive_per_meal",0.416163284267807
"6086","median_non_nutritive_per_meal",0.392139359690944
"6087","median_non_nutritive_per_meal",0.387466720718093
"6090","median_non_nutritive_per_meal",0.351797882849776
"6092","median_non_nutritive_per_meal",0.41635124971494
"6093","median_non_nutritive_per_meal",0.365706513338306
"6096","median_non_nutritive_per_meal",0.378971830002759
"6125","median_non_nutritive_per_meal",0.363412969774589
"6126","median_non_nutritive_per_meal",0.385281331278358
"6129","median_non_nutritive_per_meal",0.389733043436966
"6130","median_non_nutritive_per_meal",0.323107943475789
"6131","median_non_nutritive_per_meal",0.370103107468156
"6134","median_non_nutritive_per_meal",0.368765527268234
"7010","median_non_nutritive_per_meal",0.367598605400306
"7018","median_non_nutritive_per_meal",0.351111114925161
"7019","median_non_nutritive_per_meal",0.390302426916507
"7022","median_non_nutritive_per_meal",0.40309078403057
"7023","median_non_nutritive_per_meal",0.347234162830224
"7024","median_non_nutritive_per_meal",0.409125075646789
"7025","median_non_nutritive_per_meal",0.34781575657606
"7027","median_non_nutritive_per_meal",0.340545095539093
"7029","median_non_nutritive_per_meal",0.395624381571236
"7030","median_non_nutritive_per_meal",0.35495241450881
"7033","median_non_nutritive_per_meal",0.35583308009591
"7039","median_non_nutritive_per_meal",0.390711212872954
"7043","median_non_nutritive_per_meal",0.414787646742893
"7045","median_non_nutritive_per_meal",0.401337972161428
"7048","median_non_nutritive_per_meal",0.38179378227421
"7051","median_non_nutritive_per_meal",0.382564083280668
"7060","median_non_nutritive_per_meal",0.406283873710547
"7064","median_non_nutritive_per_meal",0.376498964862784
"7065","median_non_nutritive_per_meal",0.365102445265457
"7068","median_non_nutritive_per_meal",0.364647657159425
"7078","median_non_nutritive_per_meal",0.371397260035177
"7109","median_non_nutritive_per_meal",0.38547031381703
"7110","median_non_nutritive_per_meal",0.382509951656134
"7114","median_non_nutritive_per_meal",0.365279672979282
"7115","median_non_nutritive_per_meal",0.388016782824843
"7116","median_non_nutritive_per_meal",0.35567814729969
"7119","median_non_nutritive_per_meal",0.38101028252334
"7128","median_non_nutritive_per_meal",0.361895695544619
"7136","median_non_nutritive_per_meal",0.360248199504835
"7138","median_non_nutritive_per_meal",0.35257605609656
"7139","median_non_nutritive_per_meal",0.357953001649379
"7143","median_non_nutritive_per_meal",0.394922416695547
"7146","median_non_nutritive_per_meal",0.3810258945196
"7150","median_non_nutritive_per_meal",0.360697105583651
"7153","median_non_nutritive_per_meal",0.379126495972901
"7159","median_non_nutritive_per_meal",0.351095191807755
"7163","median_non_nutritive_per_meal",0.362489798772645
"7169","median_non_nutritive_per_meal",0.366693869830852
"8015","median_non_nutritive_per_meal",0.351428041076212
"8083","median_non_nutritive_per_meal",0.36894981974238
"8145","median_non_nutritive_per_meal",0.377035639121371
"8146","median_non_nutritive_per_meal",0.36820641763251
"8154","median_non_nutritive_per_meal",0.376928904691857
"9010","median_non_nutritive_per_meal",0.347832174625259
"9012","median_non_nutritive_per_meal",0.350844677270565
"2007","total_actor",0.389067882054193
"2051","total_actor",0.374652439471364
"2063","total_actor",0.382236121312218
"3067","total_actor",0.505918910464949
"3117","total_actor",0.397065183112986
"3131","total_actor",0.554128375793301
"3150","total_actor",0.498068430807096
"4001","total_actor",0.370510969277271
"4008","total_actor",0.481897277473096
"4026","total_actor",0.39262967839703
"4044","total_actor",0.40772207202118
"4057","total_actor",0.371305124464749
"4072","total_actor",0.454887321847106
"4080","total_actor",0.305400303346931
"5005","total_actor",0.445973955178765
"5041","total_actor",0.364860630877287
"5042","total_actor",0.291553530786547
"5061","total_actor",0.340867279160432
"5064","total_actor",0.362457725460324
"5096","total_actor",0.361847238622639
"5100","total_actor",0.347907203572509
"5118","total_actor",0.476271401390308
"5120","total_actor",0.314858186821
"5123","total_actor",0.446471051577969
"5124","total_actor",0.39657914052855
"5133","total_actor",0.361819230064781
"5135","total_actor",0.392083808948879
"5137","total_actor",0.486380456291658
"5139","total_actor",0.444240235130587
"5140","total_actor",0.489922665655327
"5145","total_actor",0.521965610794819
"6004","total_actor",0.393968038535579
"6005","total_actor",0.372569372939646
"6011","total_actor",0.421076170329753
"6022","total_actor",0.334845209006617
"6025","total_actor",0.400782796827516
"6027","total_actor",0.381478049996009
"6028","total_actor",0.327778397731205
"6029","total_actor",0.432924627386803
"6033","total_actor",0.399679272549927
"6041","total_actor",0.451808140836806
"6043","total_actor",0.269921764850942
"6050","total_actor",0.348755065313774
"6055","total_actor",0.48854843436184
"6062","total_actor",0.449275292161103
"6067","total_actor",0.392234918293371
"6068","total_actor",0.365670253546633
"6069","total_actor",0.339094948536129
"6079","total_actor",0.492562842063612
"6084","total_actor",0.398748147695899
"6086","total_actor",0.404221922634366
"6087","total_actor",0.423694634926784
"6090","total_actor",0.684847770715864
"6092","total_actor",0.613518583169963
"6093","total_actor",0.336619125351361
"6096","total_actor",0.495883731529729
"6125","total_actor",0.395028102898197
"6126","total_actor",0.433475151767425
"6129","total_actor",0.461385636173035
"6130","total_actor",0.560120593035596
"6131","total_actor",0.431420369492954
"6134","total_actor",0.353297562970281
"7010","total_actor",0.317337065917138
"7018","total_actor",0.382791130438097
"7019","total_actor",0.306729626604893
"7022","total_actor",0.422584409001859
"7023","total_actor",0.415847052713621
"7024","total_actor",0.661379214500344
"7025","total_actor",0.503159484892999
"7027","total_actor",0.439881053049389
"7029","total_actor",0.532708112215939
"7030","total_actor",0.386368636425698
"7033","total_actor",0.532921576903902
"7039","total_actor",0.595886378204611
"7043","total_actor",0.494501103044569
"7045","total_actor",0.522115419003045
"7048","total_actor",0.372398505895774
"7051","total_actor",0.610593070872043
"7060","total_actor",0.477101296764459
"7064","total_actor",0.54522797546044
"7065","total_actor",0.342958357274363
"7068","total_actor",0.506799048870204
"7078","total_actor",0.464948969176861
"7109","total_actor",0.53498401874245
"7110","total_actor",0.351157037912506
"7114","total_actor",0.457241270884253
"7115","total_actor",0.365991604556388
"7116","total_actor",0.470180824357568
"7119","total_actor",0.361547789300366
"7128","total_actor",0.490863516270883
"7136","total_actor",0.387037268357516
"7138","total_actor",0.352493251422613
"7139","total_actor",0.545677742025265
"7143","total_actor",0.368888082684962
"7146","total_actor",0.446339355630216
"7150","total_actor",0.339280794674711
"7153","total_actor",0.357370898494006
"7159","total_actor",0.414037581966926
"7163","total_actor",0.327658657669769
"7169","total_actor",0.334646620558079
"8015","total_actor",0.444746736263781
"8083","total_actor",0.530833495065963
"8145","total_actor",0.347396839757347
"8146","total_actor",0.471348378417883
"8154","total_actor",0.374820352441263
"9010","total_actor",0.453555829325403
"9012","total_actor",0.444408983123018
"2007","total_reactor",0.348919131826494
"2051","total_reactor",0.436447827378224
"2063","total_reactor",0.420496273520218
"3067","total_reactor",0.373959310144477
"3117","total_reactor",0.356118770053271
"3131","total_reactor",0.399122027281827
"3150","total_reactor",0.374429535652883
"4001","total_reactor",0.454011709046782
"4008","total_reactor",0.364783585139202
"4026","total_reactor",0.409559994671151
"4044","total_reactor",0.401674969762199
"4057","total_reactor",0.394845752292669
"4072","total_reactor",0.463538063472749
"4080","total_reactor",0.356810960999728
"5005","total_reactor",0.48990783230739
"5041","total_reactor",0.488939861712925
"5042","total_reactor",0.354656155654292
"5061","total_reactor",0.392107007502465
"5064","total_reactor",0.401827675479004
"5096","total_reactor",0.506967480176359
"5100","total_reactor",0.418502462924822
"5118","total_reactor",0.394826409352999
"5120","total_reactor",0.522087679957219
"5123","total_reactor",0.395987926435298
"5124","total_reactor",0.432172684458863
"5133","total_reactor",0.351065146871706
"5135","total_reactor",0.442297317835525
"5137","total_reactor",0.429451860763667
"5139","total_reactor",0.393659839189721
"5140","total_reactor",0.371235857757423
"5145","total_reactor",0.386168088555968
"6004","total_reactor",0.384263264416468
"6005","total_reactor",0.427849246183558
"6011","total_reactor",0.418228186337469
"6022","total_reactor",0.428148176229872
"6025","total_reactor",0.394516227145823
"6027","total_reactor",0.412574233898897
"6028","total_reactor",0.454357923932667
"6029","total_reactor",0.532829269455566
"6033","total_reactor",0.430701400975923
"6041","total_reactor",0.355185120647221
"6043","total_reactor",0.360729430026888
"6050","total_reactor",0.47785877983746
"6055","total_reactor",0.421034360599716
"6062","total_reactor",0.349815387039275
"6067","total_reactor",0.466830624296987
"6068","total_reactor",0.400683030962549
"6069","total_reactor",0.411044626366121
"6079","total_reactor",0.399519926118763
"6084","total_reactor",0.379555842735576
"6086","total_reactor",0.392655922595554
"6087","total_reactor",0.410185998196548
"6090","total_reactor",0.418627123771151
"6092","total_reactor",0.399856393828223
"6093","total_reactor",0.385057951396995
"6096","total_reactor",0.360612720659004
"6125","total_reactor",0.523319312743166
"6126","total_reactor",0.382196656029154
"6129","total_reactor",0.428405190404922
"6130","total_reactor",0.384911099386065
"6131","total_reactor",0.379837476634993
"6134","total_reactor",0.419042153751674
"7010","total_reactor",0.532166609451678
"7018","total_reactor",0.389453207459158
"7019","total_reactor",0.354523920181
"7022","total_reactor",0.418644929329765
"7023","total_reactor",0.334770645425549
"7024","total_reactor",0.455355862560815
"7025","total_reactor",0.325037186575508
"7027","total_reactor",0.385329494043748
"7029","total_reactor",0.455531648914097
"7030","total_reactor",0.370029342560707
"7033","total_reactor",0.358207775511891
"7039","total_reactor",0.400152106464004
"7043","total_reactor",0.407311490738666
"7045","total_reactor",0.375114147533818
"7048","total_reactor",0.399519940370977
"7051","total_reactor",0.42146930262755
"7060","total_reactor",0.381819802835733
"7064","total_reactor",0.348785726031966
"7065","total_reactor",0.359599362351614
"7068","total_reactor",0.334348022331307
"7078","total_reactor",0.366046493991348
"7109","total_reactor",0.332167179106121
"7110","total_reactor",0.364804548948372
"7114","total_reactor",0.349704406795223
"7115","total_reactor",0.355260696091735
"7116","total_reactor",0.404265061817943
"7119","total_reactor",0.434671058947175
"7128","total_reactor",0.480754917769222
"7136","total_reactor",0.346947482394583
"7138","total_reactor",0.391639605162555
"7139","total_reactor",0.393260683555428
"7143","total_reactor",0.424393502075471
"7146","total_reactor",0.340663140087861
"7150","total_reactor",0.377966020133908
"7153","total_reactor",0.340803492535043
"7159","total_reactor",0.420250901067049
"7163","total_reactor",0.447133852107809
"7169","total_reactor",0.372402937206106
"8015","total_reactor",0.576389951784885
"8083","total_reactor",0.376626270170396
"8145","total_reactor",0.35833334073198
"8146","total_reactor",0.328931149249131
"8154","total_reactor",0.300638180525357
"9010","total_reactor",0.410204646516443
"9012","total_reactor",0.30772270987831
